provincia,ano,semana,total_casos,periodo
MARISCAL RAMON CASTILLA,2022,41,37,2022.7735849056603
MARISCAL RAMON CASTILLA,2022,42,29,2022.7924528301887
MARISCAL RAMON CASTILLA,2022,43,33,2022.811320754717
MARISCAL RAMON CASTILLA,2022,44,34,2022.8301886792453
MARISCAL RAMON CASTILLA,2022,45,36,2022.8490566037735
MARISCAL RAMON CASTILLA,2022,46,38,2022.867924528302
MARISCAL RAMON CASTILLA,2022,47,32,2022.8867924528302
MARISCAL RAMON CASTILLA,2022,48,29,2022.9056603773586
MARISCAL RAMON CASTILLA,2022,49,28,2022.9245283018868
MARISCAL RAMON CASTILLA,2022,50,28,2022.9433962264152
MARISCAL RAMON CASTILLA,2022,51,15,2022.9622641509434
MARISCAL RAMON CASTILLA,2022,52,10,2022.9811320754718
MARISCAL RAMON CASTILLA,2023,1,25,2023.0188679245282
MARISCAL RAMON CASTILLA,2023,2,29,2023.0377358490566
MARISCAL RAMON CASTILLA,2023,3,23,2023.0566037735848
MARISCAL RAMON CASTILLA,2023,4,22,2023.0754716981132
MARISCAL RAMON CASTILLA,2023,5,20,2023.0943396226414
MARISCAL RAMON CASTILLA,2023,6,30,2023.1132075471698
MARISCAL RAMON CASTILLA,2023,7,12,2023.132075471698
MARISCAL RAMON CASTILLA,2023,8,29,2023.1509433962265
MARISCAL RAMON CASTILLA,2023,9,34,2023.1698113207547
MARISCAL RAMON CASTILLA,2023,10,49,2023.188679245283
MARISCAL RAMON CASTILLA,2023,11,25,2023.2075471698113
MARISCAL RAMON CASTILLA,2023,12,19,2023.2264150943397
MARISCAL RAMON CASTILLA,2023,13,33,2023.245283018868
MARISCAL RAMON CASTILLA,2023,14,29,2023.2641509433963
MARISCAL RAMON CASTILLA,2023,15,39,2023.2830188679245
MARISCAL RAMON CASTILLA,2023,16,54,2023.301886792453
MARISCAL RAMON CASTILLA,2023,17,48,2023.3207547169811
MARISCAL RAMON CASTILLA,2023,18,30,2023.3396226415093
MARISCAL RAMON CASTILLA,2023,19,39,2023.3584905660377
MARISCAL RAMON CASTILLA,2023,20,66,2023.377358490566
MARISCAL RAMON CASTILLA,2023,21,57,2023.3962264150944
MARISCAL RAMON CASTILLA,2023,22,52,2023.4150943396226
MARISCAL RAMON CASTILLA,2023,23,61,2023.433962264151
MARISCAL RAMON CASTILLA,2023,24,58,2023.4528301886792
MARISCAL RAMON CASTILLA,2023,25,52,2023.4716981132076
MARISCAL RAMON CASTILLA,2023,26,31,2023.4905660377358
MARISCAL RAMON CASTILLA,2023,27,38,2023.5094339622642
MARISCAL RAMON CASTILLA,2023,28,56,2023.5283018867924
MARISCAL RAMON CASTILLA,2023,29,71,2023.5471698113208
MARISCAL RAMON CASTILLA,2023,30,58,2023.566037735849
MARISCAL RAMON CASTILLA,2023,31,38,2023.5849056603774
MARISCAL RAMON CASTILLA,2023,32,48,2023.6037735849056
MARISCAL RAMON CASTILLA,2023,33,57,2023.622641509434
MARISCAL RAMON CASTILLA,2023,34,31,2023.6415094339623
MARISCAL RAMON CASTILLA,2023,35,28,2023.6603773584907
MARISCAL RAMON CASTILLA,2023,36,14,2023.6792452830189
MARISCAL RAMON CASTILLA,2023,37,15,2023.698113207547
MARISCAL RAMON CASTILLA,2023,38,32,2023.7169811320755
MARISCAL RAMON CASTILLA,2023,39,37,2023.7358490566037
MARISCAL RAMON CASTILLA,2023,40,30,2023.754716981132
MARISCAL RAMON CASTILLA,2023,41,26,2023.7735849056603
MARISCAL RAMON CASTILLA,2023,42,22,2023.7924528301887
MARISCAL RAMON CASTILLA,2023,43,17,2023.811320754717
MARISCAL RAMON CASTILLA,2023,44,20,2023.8301886792453
MARISCAL RAMON CASTILLA,2023,45,30,2023.8490566037735
MARISCAL RAMON CASTILLA,2023,46,27,2023.867924528302
MARISCAL RAMON CASTILLA,2023,47,18,2023.8867924528302
MARISCAL RAMON CASTILLA,2023,48,24,2023.9056603773586
MARISCAL RAMON CASTILLA,2023,49,21,2023.9245283018868
MARISCAL RAMON CASTILLA,2023,50,45,2023.9433962264152
MARISCAL RAMON CASTILLA,2023,51,12,2023.9622641509434
MARISCAL RAMON CASTILLA,2023,52,17,2023.9811320754718
MARISCAL RAMON CASTILLA,2024,1,39,2024.0188679245282
MARISCAL RAMON CASTILLA,2024,2,40,2024.0377358490566
MARISCAL RAMON CASTILLA,2024,3,42,2024.0566037735848
MARISCAL RAMON CASTILLA,2024,4,49,2024.0754716981132
MARISCAL RAMON CASTILLA,2024,5,43,2024.0943396226414
MARISCAL RAMON CASTILLA,2024,6,82,2024.1132075471698
MARISCAL RAMON CASTILLA,2024,7,86,2024.132075471698
MARISCAL RAMON CASTILLA,2024,8,117,2024.1509433962265
MARISCAL RAMON CASTILLA,2024,9,91,2024.1698113207547
MARISCAL RAMON CASTILLA,2024,10,122,2024.188679245283
MARISCAL RAMON CASTILLA,2024,11,169,2024.2075471698113
MARISCAL RAMON CASTILLA,2024,12,220,2024.2264150943397
MARISCAL RAMON CASTILLA,2024,13,290,2024.245283018868
MARISCAL RAMON CASTILLA,2024,14,275,2024.2641509433963
MARISCAL RAMON CASTILLA,2024,15,245,2024.2830188679245
MARISCAL RAMON CASTILLA,2024,16,363,2024.301886792453
MARISCAL RAMON CASTILLA,2024,17,293,2024.3207547169811
MARISCAL RAMON CASTILLA,2024,18,342,2024.3396226415093
MARISCAL RAMON CASTILLA,2024,19,497,2024.3584905660377
MARISCAL RAMON CASTILLA,2024,20,459,2024.377358490566
MARISCAL RAMON CASTILLA,2024,21,257,2024.3962264150944
MARISCAL RAMON CASTILLA,2024,22,210,2024.4150943396226
MARISCAL RAMON CASTILLA,2024,23,235,2024.433962264151
MARISCAL RAMON CASTILLA,2024,24,169,2024.4528301886792
MARISCAL RAMON CASTILLA,2024,25,152,2024.4716981132076
MARISCAL RAMON CASTILLA,2024,26,148,2024.4905660377358
MARISCAL RAMON CASTILLA,2024,27,200,2024.5094339622642
MARISCAL RAMON CASTILLA,2024,28,116,2024.5283018867924
MARISCAL RAMON CASTILLA,2024,29,168,2024.5471698113208
MARISCAL RAMON CASTILLA,2024,30,82,2024.566037735849
MARISCAL RAMON CASTILLA,2024,31,111,2024.5849056603774
MARISCAL RAMON CASTILLA,2024,32,91,2024.6037735849056
MARISCAL RAMON CASTILLA,2024,33,86,2024.622641509434
MARISCAL RAMON CASTILLA,2024,34,104,2024.6415094339623
MARISCAL RAMON CASTILLA,2024,35,67,2024.6603773584907
MARISCAL RAMON CASTILLA,2024,36,136,2024.6792452830189
MARISCAL RAMON CASTILLA,2024,37,87,2024.698113207547
MARISCAL RAMON CASTILLA,2024,38,69,2024.7169811320755
MARISCAL RAMON CASTILLA,2024,39,60,2024.7358490566037
MARISCAL RAMON CASTILLA,2024,40,93,2024.754716981132
MARISCAL RAMON CASTILLA,2024,41,86,2024.7735849056603
MARISCAL RAMON CASTILLA,2024,42,57,2024.7924528301887
MARISCAL RAMON CASTILLA,2024,43,70,2024.811320754717
MARISCAL RAMON CASTILLA,2024,44,111,2024.8301886792453
MARISCAL RAMON CASTILLA,2024,45,114,2024.8490566037735
MARISCAL RAMON CASTILLA,2024,46,154,2024.867924528302
MARISCAL RAMON CASTILLA,2024,47,57,2024.8867924528302
MARISCAL RAMON CASTILLA,2024,48,71,2024.9056603773586
MARISCAL RAMON CASTILLA,2024,49,112,2024.9245283018868
MARISCAL RAMON CASTILLA,2024,50,91,2024.9433962264152
MARISCAL RAMON CASTILLA,2024,51,75,2024.9622641509434
MARISCAL RAMON CASTILLA,2024,52,47,2024.9811320754718
MAYNAS,2009,1,113,2009.0188679245282
MAYNAS,2009,2,104,2009.0377358490566
MAYNAS,2009,3,97,2009.0566037735848
MAYNAS,2009,4,114,2009.0754716981132
MAYNAS,2009,5,104,2009.0943396226414
MAYNAS,2009,6,161,2009.1132075471698
MAYNAS,2009,7,177,2009.132075471698
MAYNAS,2009,8,117,2009.1509433962265
MAYNAS,2009,9,138,2009.1698113207547
MAYNAS,2009,10,163,2009.188679245283
MAYNAS,2009,11,144,2009.2075471698113
MAYNAS,2009,12,205,2009.2264150943397
MAYNAS,2009,13,166,2009.245283018868
MAYNAS,2009,14,160,2009.2641509433963
MAYNAS,2009,15,195,2009.2830188679245
MAYNAS,2009,16,187,2009.301886792453
MAYNAS,2009,17,113,2009.3207547169811
MAYNAS,2009,18,221,2009.3396226415093
MAYNAS,2009,19,234,2009.3584905660377
MAYNAS,2009,20,154,2009.377358490566
MAYNAS,2009,21,171,2009.3962264150944
MAYNAS,2009,22,233,2009.4150943396226
MAYNAS,2009,23,269,2009.433962264151
MAYNAS,2009,24,351,2009.4528301886792
MAYNAS,2009,25,198,2009.4716981132076
MAYNAS,2009,26,375,2009.4905660377358
MAYNAS,2009,27,373,2009.5094339622642
MAYNAS,2009,28,346,2009.5283018867924
MAYNAS,2009,29,238,2009.5471698113208
MAYNAS,2009,30,210,2009.566037735849
MAYNAS,2009,31,233,2009.5849056603774
MAYNAS,2009,32,229,2009.6037735849056
MAYNAS,2009,33,231,2009.622641509434
MAYNAS,2009,34,184,2009.6415094339623
MAYNAS,2009,35,248,2009.6603773584907
MAYNAS,2009,36,272,2009.6792452830189
MAYNAS,2009,37,213,2009.698113207547
MAYNAS,2009,38,186,2009.7169811320755
MAYNAS,2009,39,139,2009.7358490566037
MAYNAS,2009,40,154,2009.754716981132
MAYNAS,2009,41,167,2009.7735849056603
MAYNAS,2009,42,110,2009.7924528301887
MAYNAS,2009,43,141,2009.811320754717
MAYNAS,2009,44,177,2009.8301886792453
MAYNAS,2009,45,115,2009.8490566037735
MAYNAS,2009,46,143,2009.867924528302
MAYNAS,2009,47,117,2009.8867924528302
MAYNAS,2009,48,113,2009.9056603773586
MAYNAS,2009,49,81,2009.9245283018868
MAYNAS,2009,50,99,2009.9433962264152
MAYNAS,2009,51,86,2009.9622641509434
MAYNAS,2009,52,70,2009.9811320754718
MAYNAS,2009,53,30,2010.0
MAYNAS,2010,1,145,2010.0188679245282
MAYNAS,2010,2,108,2010.0377358490566
MAYNAS,2010,3,74,2010.0566037735848
MAYNAS,2010,4,91,2010.0754716981132
MAYNAS,2010,5,106,2010.0943396226414
MAYNAS,2010,6,129,2010.1132075471698
MAYNAS,2010,7,140,2010.132075471698
MAYNAS,2010,8,63,2010.1509433962265
MAYNAS,2010,9,84,2010.1698113207547
MAYNAS,2010,10,95,2010.188679245283
MAYNAS,2010,11,81,2010.2075471698113
MAYNAS,2010,12,95,2010.2264150943397
MAYNAS,2010,13,62,2010.245283018868
MAYNAS,2010,14,77,2010.2641509433963
MAYNAS,2010,15,65,2010.2830188679245
MAYNAS,2010,16,111,2010.301886792453
MAYNAS,2010,17,84,2010.3207547169811
MAYNAS,2010,18,67,2010.3396226415093
MAYNAS,2010,19,84,2010.3584905660377
MAYNAS,2010,20,95,2010.377358490566
MAYNAS,2010,21,140,2010.3962264150944
MAYNAS,2010,22,116,2010.4150943396226
MAYNAS,2010,23,222,2010.433962264151
MAYNAS,2010,24,213,2010.4528301886792
MAYNAS,2010,25,125,2010.4716981132076
MAYNAS,2010,26,123,2010.4905660377358
MAYNAS,2010,27,131,2010.5094339622642
MAYNAS,2010,28,105,2010.5283018867924
MAYNAS,2010,29,83,2010.5471698113208
MAYNAS,2010,30,41,2010.566037735849
MAYNAS,2010,31,79,2010.5849056603774
MAYNAS,2010,32,60,2010.6037735849056
MAYNAS,2010,33,56,2010.622641509434
MAYNAS,2010,34,64,2010.6415094339623
MAYNAS,2010,35,52,2010.6603773584907
MAYNAS,2010,36,63,2010.6792452830189
MAYNAS,2010,37,54,2010.698113207547
MAYNAS,2010,38,56,2010.7169811320755
MAYNAS,2010,39,70,2010.7358490566037
MAYNAS,2010,40,71,2010.754716981132
MAYNAS,2010,41,78,2010.7735849056603
MAYNAS,2010,42,96,2010.7924528301887
MAYNAS,2010,43,86,2010.811320754717
MAYNAS,2010,44,81,2010.8301886792453
MAYNAS,2010,45,92,2010.8490566037735
MAYNAS,2010,46,91,2010.867924528302
MAYNAS,2010,47,101,2010.8867924528302
MAYNAS,2010,48,172,2010.9056603773586
MAYNAS,2010,49,183,2010.9245283018868
MAYNAS,2010,50,207,2010.9433962264152
MAYNAS,2010,51,128,2010.9622641509434
MAYNAS,2010,52,85,2010.9811320754718
MAYNAS,2011,1,153,2011.0188679245282
MAYNAS,2011,2,141,2011.0377358490566
MAYNAS,2011,3,114,2011.0566037735848
MAYNAS,2011,4,106,2011.0754716981132
MAYNAS,2011,5,128,2011.0943396226414
MAYNAS,2011,6,91,2011.1132075471698
MAYNAS,2011,7,83,2011.132075471698
MAYNAS,2011,8,93,2011.1509433962265
MAYNAS,2011,9,78,2011.1698113207547
MAYNAS,2011,10,85,2011.188679245283
MAYNAS,2011,11,70,2011.2075471698113
MAYNAS,2011,12,108,2011.2264150943397
MAYNAS,2011,13,147,2011.245283018868
MAYNAS,2011,14,132,2011.2641509433963
MAYNAS,2011,15,96,2011.2830188679245
MAYNAS,2011,16,113,2011.301886792453
MAYNAS,2011,17,144,2011.3207547169811
MAYNAS,2011,18,155,2011.3396226415093
MAYNAS,2011,19,160,2011.3584905660377
MAYNAS,2011,20,173,2011.377358490566
MAYNAS,2011,21,141,2011.3962264150944
MAYNAS,2011,22,215,2011.4150943396226
MAYNAS,2011,23,230,2011.433962264151
MAYNAS,2011,24,199,2011.4528301886792
MAYNAS,2011,25,165,2011.4716981132076
MAYNAS,2011,26,182,2011.4905660377358
MAYNAS,2011,27,183,2011.5094339622642
MAYNAS,2011,28,180,2011.5283018867924
MAYNAS,2011,29,89,2011.5471698113208
MAYNAS,2011,30,119,2011.566037735849
MAYNAS,2011,31,204,2011.5849056603774
MAYNAS,2011,32,176,2011.6037735849056
MAYNAS,2011,33,205,2011.622641509434
MAYNAS,2011,34,154,2011.6415094339623
MAYNAS,2011,35,151,2011.6603773584907
MAYNAS,2011,36,311,2011.6792452830189
MAYNAS,2011,37,231,2011.698113207547
MAYNAS,2011,38,179,2011.7169811320755
MAYNAS,2011,39,180,2011.7358490566037
MAYNAS,2011,40,145,2011.754716981132
MAYNAS,2011,41,163,2011.7735849056603
MAYNAS,2011,42,117,2011.7924528301887
MAYNAS,2011,43,94,2011.811320754717
MAYNAS,2011,44,98,2011.8301886792453
MAYNAS,2011,45,112,2011.8490566037735
MAYNAS,2011,46,121,2011.867924528302
MAYNAS,2011,47,121,2011.8867924528302
MAYNAS,2011,48,148,2011.9056603773586
MAYNAS,2011,49,133,2011.9245283018868
MAYNAS,2011,50,91,2011.9433962264152
MAYNAS,2011,51,68,2011.9622641509434
MAYNAS,2011,52,102,2011.9811320754718
MAYNAS,2012,1,130,2012.0188679245282
MAYNAS,2012,2,136,2012.0377358490566
MAYNAS,2012,3,125,2012.0566037735848
MAYNAS,2012,4,92,2012.0754716981132
MAYNAS,2012,5,144,2012.0943396226414
MAYNAS,2012,6,124,2012.1132075471698
MAYNAS,2012,7,137,2012.132075471698
MAYNAS,2012,8,126,2012.1509433962265
MAYNAS,2012,9,124,2012.1698113207547
MAYNAS,2012,10,165,2012.188679245283
MAYNAS,2012,11,166,2012.2075471698113
MAYNAS,2012,12,120,2012.2264150943397
MAYNAS,2012,13,166,2012.245283018868
MAYNAS,2012,14,141,2012.2641509433963
MAYNAS,2012,15,140,2012.2830188679245
MAYNAS,2012,16,156,2012.301886792453
MAYNAS,2012,17,144,2012.3207547169811
MAYNAS,2012,18,207,2012.3396226415093
MAYNAS,2012,19,174,2012.3584905660377
MAYNAS,2012,20,305,2012.377358490566
MAYNAS,2012,21,347,2012.3962264150944
MAYNAS,2012,22,298,2012.4150943396226
MAYNAS,2012,23,339,2012.433962264151
MAYNAS,2012,24,412,2012.4528301886792
MAYNAS,2012,25,400,2012.4716981132076
MAYNAS,2012,26,428,2012.4905660377358
MAYNAS,2012,27,619,2012.5094339622642
MAYNAS,2012,28,437,2012.5283018867924
MAYNAS,2012,29,409,2012.5471698113208
MAYNAS,2012,30,233,2012.566037735849
MAYNAS,2012,31,249,2012.5849056603774
MAYNAS,2012,32,226,2012.6037735849056
MAYNAS,2012,33,165,2012.622641509434
MAYNAS,2012,34,181,2012.6415094339623
MAYNAS,2012,35,161,2012.6603773584907
MAYNAS,2012,36,149,2012.6792452830189
MAYNAS,2012,37,195,2012.698113207547
MAYNAS,2012,38,144,2012.7169811320755
MAYNAS,2012,39,175,2012.7358490566037
MAYNAS,2012,40,144,2012.754716981132
MAYNAS,2012,41,162,2012.7735849056603
MAYNAS,2012,42,225,2012.7924528301887
MAYNAS,2012,43,221,2012.811320754717
MAYNAS,2012,44,180,2012.8301886792453
MAYNAS,2012,45,302,2012.8490566037735
MAYNAS,2012,46,286,2012.867924528302
MAYNAS,2012,47,261,2012.8867924528302
MAYNAS,2012,48,241,2012.9056603773586
MAYNAS,2012,49,294,2012.9245283018868
MAYNAS,2012,50,285,2012.9433962264152
MAYNAS,2012,51,296,2012.9622641509434
MAYNAS,2012,52,203,2012.9811320754718
MAYNAS,2013,1,194,2013.0188679245282
MAYNAS,2013,2,232,2013.0377358490566
MAYNAS,2013,3,217,2013.0566037735848
MAYNAS,2013,4,212,2013.0754716981132
MAYNAS,2013,5,215,2013.0943396226414
MAYNAS,2013,6,196,2013.1132075471698
MAYNAS,2013,7,285,2013.132075471698
MAYNAS,2013,8,316,2013.1509433962265
MAYNAS,2013,9,230,2013.1698113207547
MAYNAS,2013,10,366,2013.188679245283
MAYNAS,2013,11,387,2013.2075471698113
MAYNAS,2013,12,481,2013.2264150943397
MAYNAS,2013,13,315,2013.245283018868
MAYNAS,2013,14,396,2013.2641509433963
MAYNAS,2013,15,340,2013.2830188679245
MAYNAS,2013,16,474,2013.301886792453
MAYNAS,2013,17,408,2013.3207547169811
MAYNAS,2013,18,435,2013.3396226415093
MAYNAS,2013,19,475,2013.3584905660377
MAYNAS,2013,20,584,2013.377358490566
MAYNAS,2013,21,672,2013.3962264150944
MAYNAS,2013,22,642,2013.4150943396226
MAYNAS,2013,23,755,2013.433962264151
MAYNAS,2013,24,738,2013.4528301886792
MAYNAS,2013,25,534,2013.4716981132076
MAYNAS,2013,26,409,2013.4905660377358
MAYNAS,2013,27,518,2013.5094339622642
MAYNAS,2013,28,470,2013.5283018867924
MAYNAS,2013,29,495,2013.5471698113208
MAYNAS,2013,30,272,2013.566037735849
MAYNAS,2013,31,477,2013.5849056603774
MAYNAS,2013,32,369,2013.6037735849056
MAYNAS,2013,33,363,2013.622641509434
MAYNAS,2013,34,375,2013.6415094339623
MAYNAS,2013,35,415,2013.6603773584907
MAYNAS,2013,36,455,2013.6792452830189
MAYNAS,2013,37,425,2013.698113207547
MAYNAS,2013,38,387,2013.7169811320755
MAYNAS,2013,39,303,2013.7358490566037
MAYNAS,2013,40,313,2013.754716981132
MAYNAS,2013,41,397,2013.7735849056603
MAYNAS,2013,42,443,2013.7924528301887
MAYNAS,2013,43,459,2013.811320754717
MAYNAS,2013,44,459,2013.8301886792453
MAYNAS,2013,45,516,2013.8490566037735
MAYNAS,2013,46,341,2013.867924528302
MAYNAS,2013,47,247,2013.8867924528302
MAYNAS,2013,48,263,2013.9056603773586
MAYNAS,2013,49,398,2013.9245283018868
MAYNAS,2013,50,347,2013.9433962264152
MAYNAS,2013,51,217,2013.9622641509434
MAYNAS,2013,52,250,2013.9811320754718
MAYNAS,2014,1,312,2014.0188679245282
MAYNAS,2014,2,336,2014.0377358490566
MAYNAS,2014,3,391,2014.0566037735848
MAYNAS,2014,4,401,2014.0754716981132
MAYNAS,2014,5,393,2014.0943396226414
MAYNAS,2014,6,359,2014.1132075471698
MAYNAS,2014,7,410,2014.132075471698
MAYNAS,2014,8,451,2014.1509433962265
MAYNAS,2014,9,350,2014.1698113207547
MAYNAS,2014,10,428,2014.188679245283
MAYNAS,2014,11,504,2014.2075471698113
MAYNAS,2014,12,463,2014.2264150943397
MAYNAS,2014,13,541,2014.245283018868
MAYNAS,2014,14,618,2014.2641509433963
MAYNAS,2014,15,622,2014.2830188679245
MAYNAS,2014,16,596,2014.301886792453
MAYNAS,2014,17,715,2014.3207547169811
MAYNAS,2014,18,554,2014.3396226415093
MAYNAS,2014,19,703,2014.3584905660377
MAYNAS,2014,20,749,2014.377358490566
MAYNAS,2014,21,888,2014.3962264150944
MAYNAS,2014,22,610,2014.4150943396226
MAYNAS,2014,23,779,2014.433962264151
MAYNAS,2014,24,833,2014.4528301886792
MAYNAS,2014,25,1074,2014.4716981132076
MAYNAS,2014,26,776,2014.4905660377358
MAYNAS,2014,27,857,2014.5094339622642
MAYNAS,2014,28,884,2014.5283018867924
MAYNAS,2014,29,903,2014.5471698113208
MAYNAS,2014,30,737,2014.566037735849
MAYNAS,2014,31,580,2014.5849056603774
MAYNAS,2014,32,548,2014.6037735849056
MAYNAS,2014,33,686,2014.622641509434
MAYNAS,2014,34,448,2014.6415094339623
MAYNAS,2014,35,586,2014.6603773584907
MAYNAS,2014,36,540,2014.6792452830189
MAYNAS,2014,37,569,2014.698113207547
MAYNAS,2014,38,462,2014.7169811320755
MAYNAS,2014,39,455,2014.7358490566037
MAYNAS,2014,40,332,2014.754716981132
MAYNAS,2014,41,316,2014.7735849056603
MAYNAS,2014,42,293,2014.7924528301887
MAYNAS,2014,43,307,2014.811320754717
MAYNAS,2014,44,330,2014.8301886792453
MAYNAS,2014,45,368,2014.8490566037735
MAYNAS,2014,46,343,2014.867924528302
MAYNAS,2014,47,299,2014.8867924528302
MAYNAS,2014,48,271,2014.9056603773586
MAYNAS,2014,49,351,2014.9245283018868
MAYNAS,2014,50,286,2014.9433962264152
MAYNAS,2014,51,231,2014.9622641509434
MAYNAS,2014,52,234,2014.9811320754718
MAYNAS,2014,53,203,2015.0
MAYNAS,2015,1,357,2015.0188679245282
MAYNAS,2015,2,326,2015.0377358490566
MAYNAS,2015,3,294,2015.0566037735848
MAYNAS,2015,4,316,2015.0754716981132
MAYNAS,2015,5,365,2015.0943396226414
MAYNAS,2015,6,316,2015.1132075471698
MAYNAS,2015,7,330,2015.132075471698
MAYNAS,2015,8,311,2015.1509433962265
MAYNAS,2015,9,395,2015.1698113207547
MAYNAS,2015,10,324,2015.188679245283
MAYNAS,2015,11,451,2015.2075471698113
MAYNAS,2015,12,355,2015.2264150943397
MAYNAS,2015,13,330,2015.245283018868
MAYNAS,2015,14,447,2015.2641509433963
MAYNAS,2015,15,322,2015.2830188679245
MAYNAS,2015,16,270,2015.301886792453
MAYNAS,2015,17,284,2015.3207547169811
MAYNAS,2015,18,348,2015.3396226415093
MAYNAS,2015,19,256,2015.3584905660377
MAYNAS,2015,20,386,2015.377358490566
MAYNAS,2015,21,382,2015.3962264150944
MAYNAS,2015,22,419,2015.4150943396226
MAYNAS,2015,23,450,2015.433962264151
MAYNAS,2015,24,391,2015.4528301886792
MAYNAS,2015,25,446,2015.4716981132076
MAYNAS,2015,26,444,2015.4905660377358
MAYNAS,2015,27,530,2015.5094339622642
MAYNAS,2015,28,473,2015.5283018867924
MAYNAS,2015,29,452,2015.5471698113208
MAYNAS,2015,30,603,2015.566037735849
MAYNAS,2015,31,467,2015.5849056603774
MAYNAS,2015,32,466,2015.6037735849056
MAYNAS,2015,33,562,2015.622641509434
MAYNAS,2015,34,564,2015.6415094339623
MAYNAS,2015,35,445,2015.6603773584907
MAYNAS,2015,36,581,2015.6792452830189
MAYNAS,2015,37,623,2015.698113207547
MAYNAS,2015,38,704,2015.7169811320755
MAYNAS,2015,39,603,2015.7358490566037
MAYNAS,2015,40,553,2015.754716981132
MAYNAS,2015,41,521,2015.7735849056603
MAYNAS,2015,42,514,2015.7924528301887
MAYNAS,2015,43,501,2015.811320754717
MAYNAS,2015,44,554,2015.8301886792453
MAYNAS,2015,45,509,2015.8490566037735
MAYNAS,2015,46,435,2015.867924528302
MAYNAS,2015,47,383,2015.8867924528302
MAYNAS,2015,48,481,2015.9056603773586
MAYNAS,2015,49,479,2015.9245283018868
MAYNAS,2015,50,485,2015.9433962264152
MAYNAS,2015,51,381,2015.9622641509434
MAYNAS,2015,52,421,2015.9811320754718
MAYNAS,2016,1,473,2016.0188679245282
MAYNAS,2016,2,430,2016.0377358490566
MAYNAS,2016,3,490,2016.0566037735848
MAYNAS,2016,4,532,2016.0754716981132
MAYNAS,2016,5,543,2016.0943396226414
MAYNAS,2016,6,554,2016.1132075471698
MAYNAS,2016,7,607,2016.132075471698
MAYNAS,2016,8,529,2016.1509433962265
MAYNAS,2016,9,420,2016.1698113207547
MAYNAS,2016,10,471,2016.188679245283
MAYNAS,2016,11,527,2016.2075471698113
MAYNAS,2016,12,457,2016.2264150943397
MAYNAS,2016,13,530,2016.245283018868
MAYNAS,2016,14,489,2016.2641509433963
MAYNAS,2016,15,514,2016.2830188679245
MAYNAS,2016,16,589,2016.301886792453
MAYNAS,2016,17,460,2016.3207547169811
MAYNAS,2016,18,509,2016.3396226415093
MAYNAS,2016,19,478,2016.3584905660377
MAYNAS,2016,20,504,2016.377358490566
MAYNAS,2016,21,475,2016.3962264150944
MAYNAS,2016,22,535,2016.4150943396226
MAYNAS,2016,23,519,2016.433962264151
MAYNAS,2016,24,439,2016.4528301886792
MAYNAS,2016,25,390,2016.4716981132076
MAYNAS,2016,26,366,2016.4905660377358
MAYNAS,2016,27,274,2016.5094339622642
MAYNAS,2016,28,369,2016.5283018867924
MAYNAS,2016,29,338,2016.5471698113208
MAYNAS,2016,30,289,2016.566037735849
MAYNAS,2016,31,436,2016.5849056603774
MAYNAS,2016,32,314,2016.6037735849056
MAYNAS,2016,33,285,2016.622641509434
MAYNAS,2016,34,265,2016.6415094339623
MAYNAS,2016,35,298,2016.6603773584907
MAYNAS,2016,36,309,2016.6792452830189
MAYNAS,2016,37,287,2016.698113207547
MAYNAS,2016,38,306,2016.7169811320755
MAYNAS,2016,39,325,2016.7358490566037
MAYNAS,2016,40,195,2016.754716981132
MAYNAS,2016,41,199,2016.7735849056603
MAYNAS,2016,42,241,2016.7924528301887
MAYNAS,2016,43,216,2016.811320754717
MAYNAS,2016,44,259,2016.8301886792453
MAYNAS,2016,45,310,2016.8490566037735
MAYNAS,2016,46,241,2016.867924528302
MAYNAS,2016,47,287,2016.8867924528302
MAYNAS,2016,48,271,2016.9056603773586
MAYNAS,2016,49,314,2016.9245283018868
MAYNAS,2016,50,268,2016.9433962264152
MAYNAS,2016,51,230,2016.9622641509434
MAYNAS,2016,52,262,2016.9811320754718
MAYNAS,2017,1,325,2017.0188679245282
MAYNAS,2017,2,275,2017.0377358490566
MAYNAS,2017,3,252,2017.0566037735848
MAYNAS,2017,4,300,2017.0754716981132
MAYNAS,2017,5,276,2017.0943396226414
MAYNAS,2017,6,290,2017.1132075471698
MAYNAS,2017,7,243,2017.132075471698
MAYNAS,2017,8,242,2017.1509433962265
MAYNAS,2017,9,226,2017.1698113207547
